clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_stadedev;fk_port;fk_pied;fk_situation;age_estim;fk_prec_estim;feuillage;remarquable
Quartier Saint-Jean;Rue des Glacis;16;3;130;Adulte;cépée;Bande de terre;Groupe;50;10;Feuillu;Non
Quartier Saint-Jean;Rue des Glacis;16;2;180;Adulte;cépée;Bande de terre;Groupe;50;10;Feuillu;Non
Quartier du Centre-Ville;Square des Héros du 2 Septembre 1944;5;0;32;Jeune;semi libre;gazon;Alignement;20;5;Feuillu;Non
Quartier du Centre-Ville;Square des Héros du 2 Septembre 1944;5;0;32;Jeune;semi libre;gazon;Alignement;20;5;Feuillu;Non
Quartier du Centre-Ville;Square des Héros du 2 Septembre 1944;5;0;32;Jeune;semi libre;gazon;Alignement;20;5;Feuillu;Non
Quartier du Centre-Ville;Square des Héros du 2 Septembre 1944;5;0;32;Jeune;semi libre;gazon;Alignement;20;5;Feuillu;Non
Quartier du Centre-Ville;Square des Héros du 2 Septembre 1944;5;0;32;Jeune;semi libre;gazon;Alignement;20;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;160;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;150;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;160;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;170;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;110;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;170;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;170;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;155;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;160;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;95;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;95;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;110;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;110;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;155;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;140;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;135;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;115;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;140;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;130;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;140;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Parvis St Martin;8;3;150;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue de Touraine;14;4;155;Adulte;semi libre;gazon;Isolé;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue de Touraine;6;2;35;Jeune;semi libre;Bande de terre;Isolé;15;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;12;3;80;Adulte;semi libre;gazon;Isolé;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;11;3;110;Adulte;semi libre;gazon;Isolé;50;10;Conifère;Non
Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;9;3;115;Adulte;semi libre;gazon;Isolé;50;10;Conifère;Non
Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;8;3;110;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;9;4;110;Adulte;tête de chat;Revetement non permeable;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;8;3;110;Adulte;tête de chat;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;8;3;110;Adulte;tête de chat;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;8;3;110;Adulte;tête de chat;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue de Ham;7;2;48;Jeune;semi libre;Bande de terre;Isolé;20;5;Feuillu;Non
Quartier du Centre-Ville;Parking Michelet;13;4;220;Adulte;réduit relâché;fosse arbre;Isolé;80;20;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;13;3;110;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;6;2;60;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;9;3;80;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;14;4;115;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;14;4;120;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;14;4;100;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;15;4;120;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;15;4;100;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;15;3;120;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;12;4;105;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;12;4;90;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;16;5;130;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;17;4;140;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;16;4;110;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;9;3;65;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;13;1;135;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;7;3;50;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;10;2;120;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;10;2;105;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;10;2;100;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;10;2;90;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;10;2;100;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Docteur Cordier;12;3;170;Adulte;semi libre;gazon;Isolé;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7;2;110;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7;2;110;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5;2;25;Jeune;semi libre;gazon;Alignement;15;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;4;2;22;Jeune;semi libre;gazon;Alignement;15;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;4;2;25;Jeune;semi libre;gazon;Alignement;15;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;4;2;22;Jeune;semi libre;gazon;Alignement;15;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5;2;26;Jeune;semi libre;gazon;Alignement;15;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5;2;25;Jeune;semi libre;gazon;Alignement;15;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;7;2;100;Adulte;semi libre;fosse arbre;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5;2;22;Jeune;semi libre;gazon;Alignement;15;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5;2;25;Jeune;semi libre;gazon;Alignement;15;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;120;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;80;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;130;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5;2;70;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7;2;130;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;130;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;110;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;115;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;125;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;130;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;120;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;80;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;80;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7;2;120;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;110;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;115;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;120;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7;2;120;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7;2;115;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7;2;110;Adulte;semi libre;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;90;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5;2;100;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5;2;90;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;95;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;95;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;90;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;105;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;100;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;105;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6;2;110;Adulte;réduit relâché;gazon;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Général Raymond Appert;11;1;130;Adulte;semi libre;gazon;Groupe;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue du Général Raymond Appert;9;2;50;Jeune;semi libre;gazon;Groupe;20;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue d'Amiens prolongée;5;2;50;Jeune;semi libre;gazon;Alignement;20;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue d'Amiens prolongée;5;2;45;Jeune;semi libre;gazon;Alignement;20;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue d'Amiens prolongée;5;2;40;Jeune;semi libre;gazon;Alignement;20;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue d'Amiens prolongée;6;2;55;Jeune;semi libre;gazon;Isolé;20;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue d'Amiens prolongée;7;2;60;Jeune;semi libre;gazon;Isolé;20;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Henri Farman;13;3;250;Adulte;semi libre;gazon;Isolé;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;8;2;105;Adulte;semi libre;fosse arbre;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;8;3;90;Adulte;semi libre;fosse arbre;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;8;3;75;Adulte;semi libre;fosse arbre;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;7;2;85;Adulte;semi libre;fosse arbre;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;8;3;90;Adulte;semi libre;fosse arbre;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;8;2;110;Adulte;semi libre;fosse arbre;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;8;3;90;Adulte;semi libre;fosse arbre;Alignement;50;10;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Hélène Boucher;5;0;60;Jeune;cépée;gazon;Isolé;20;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Hélène Boucher;5;3;35;Jeune;semi libre;gazon;Isolé;15;5;Feuillu;Non
Quartier Saint-Martin - Oëstres;Rue Maryse Bastié;4;0;;Adulte;semi libre;fosse arbre;Alignement;20;5;Conifère;Non
Quartier Saint-Martin - Oëstres;Rue Maryse Bastié;4;0;;Adulte;semi libre;fosse arbre;Alignement;20;5;Conifère;Non
Quartier Saint-Martin - Oëstres;Rue Maryse Bastié;4;0;;Adulte;semi libre;fosse arbre;Alignement;20;5;Conifère;Non
Quartier Saint-Martin - Oëstres;Rue Maryse Bastié;4;0;;Adulte;semi libre;fosse arbre;Alignement;20;5;Conifère;Non
Quartier Saint-Martin - Oëstres;Rue Maryse Bastié;4;0;;Adulte;semi libre;fosse arbre;Alignement;20;5;Conifère;Non
Quartier Saint-Martin - Oëstres;Rue Maryse Bastié;4;0;;Adulte;semi libre;fosse arbre;Alignement;20;5;Conifère;Non
Quartier Saint-Martin - Oëstres;Rue Maryse Bastié;4;0;;Adulte;semi libre;fosse arbre;Alignement;20;5;Conifère;Non
Quartier Saint-Martin - Oëstres;Rue Maryse Bastié;4;0;;Adulte;semi libre;fosse arbre;Alignement;20;5;Conifère;Non
Quartier Saint-Martin - Oëstres;Rue Maryse Bastié;4;0;;Adulte;semi libre;fosse arbre;Alignement;20;5;Conifère;Non
Quartier Saint-Martin - Oëstres;Rue Maryse Bastié;4;0;;Adulte;semi libre;fosse arbre;Alignement;20;5;Conifère;Non
Quartier du Vermandois;Rue de Lille;13;3;170;Adulte;semi libre;gazon;Groupe;50;10;Conifère;Non
Quartier du Vermandois;Rue de Lille;10;2;140;Adulte;semi libre;gazon;Groupe;50;10;Conifère;Non
Quartier du Vermandois;Rue de Lille;13;3;155;Adulte;semi libre;gazon;Groupe;50;10;Conifère;Non
Quartier du Vermandois;Rue de Lille;10;2;175;Adulte;semi libre;gazon;Groupe;50;10;Conifère;Non
Quartier du Vermandois;Rue de Tourcoing;12;3;155;Adulte;semi libre;gazon;Isolé;50;10;Conifère;Non
Quartier du Vermandois;Rue Salvador Allende;12;1;160;Adulte;semi libre;gazon;Groupe;50;10;Feuillu;Non
Quartier du Vermandois;Rue Salvador Allende;10;3;145;Adulte;semi libre;gazon;Groupe;50;10;Conifère;Non
Quartier du Vermandois;Rue Salvador Allende;10;3;95;Adulte;semi libre;gazon;Groupe;20;5;Feuillu;Non
Quartier du Vermandois;Rue Salvador Allende;9;2;110;Adulte;semi libre;gazon;Groupe;50;10;Conifère;Non
Quartier du Vermandois;Rue Salvador Allende;12;3;59;Adulte;semi libre;gazon;Groupe;50;10;Feuillu;Non
Quartier du Vermandois;Rue Salvador Allende;12;3;90;Adulte;semi libre;gazon;Groupe;50;10;Feuillu;Non
Quartier du Vermandois;Rue Salvador Allende;10;4;70;Adulte;semi libre;gazon;Groupe;50;10;Feuillu;Non
Quartier du Vermandois;Rue Salvador Allende;12;3;120;Adulte;semi libre;gazon;Groupe;50;10;Conifère;Non
